Timestamp,fees-usd-per-transaction
12-11-2021,2.8683100309440155
13-11-2021,2.490990827166171
14-11-2021,2.8490880173539024
15-11-2021,2.621305768684032
16-11-2021,2.7775794415983652
17-11-2021,2.35957479711077
18-11-2021,2.658966558604663
19-11-2021,3.043044798431467
20-11-2021,2.4564304429170987
21-11-2021,2.5324347890831387
22-11-2021,2.4620321044820384
23-11-2021,2.662532668127672
24-11-2021,3.0155100935998274
25-11-2021,2.7653898852290024
26-11-2021,1.9150639700752836
27-11-2021,1.8794251416941923
28-11-2021,2.1285524039298793
29-11-2021,2.4716599794755676
30-11-2021,4.0951423698776805
01-12-2021,3.420755883633932
02-12-2021,2.553969325688271
03-12-2021,3.3513847722884273
04-12-2021,4.986718442655699
05-12-2021,2.2293021421229122
06-12-2021,2.014915243389454
07-12-2021,1.954473359411793
08-12-2021,2.0885373737537956
09-12-2021,2.058855925760385
10-12-2021,1.6995424279792957
11-12-2021,1.5098996889863265
12-12-2021,2.266477144342655
13-12-2021,2.0004158622074457
14-12-2021,2.0007909462780997
15-12-2021,1.9978335685151811
16-12-2021,2.3507119281957505
17-12-2021,1.6964291343757474
18-12-2021,1.5828658813369094
19-12-2021,1.9234508577822684
20-12-2021,1.8220348922434701
21-12-2021,1.8405071995842905
22-12-2021,1.8315072017630247
23-12-2021,2.351635804490865
24-12-2021,2.035088607390165
25-12-2021,1.970658434465922
26-12-2021,2.678836248971401
27-12-2021,3.4111680993783997
28-12-2021,2.8292094187175976
29-12-2021,3.3438113998075116
30-12-2021,3.1601994690283175
31-12-2021,2.3054355976140393
01-01-2022,2.2420598336029878
02-01-2022,2.336014463227971
03-01-2022,2.247130966256046
04-01-2022,2.6692770479670203
05-01-2022,2.4980240439227197
06-01-2022,2.4150277487013723
07-01-2022,1.7978754423893146
08-01-2022,1.5604664449104628
09-01-2022,1.7979731589260777
10-01-2022,1.764714140332195
11-01-2022,1.8319696530866747
12-01-2022,1.6701501812565434
13-01-2022,1.5187064625860494
14-01-2022,1.3660382826317163
15-01-2022,1.2708836490926627
16-01-2022,1.5176898226358293
17-01-2022,1.5004961522120583
18-01-2022,1.3393179251249134
19-01-2022,1.5471045363951115
20-01-2022,1.7248739328313072
21-01-2022,1.5813896022196845
22-01-2022,1.33564173930153
23-01-2022,1.5117720251644888
24-01-2022,1.4966967161360418
25-01-2022,1.720214895093975
26-01-2022,1.6576685497371706
27-01-2022,1.75442895269725
28-01-2022,2.0180465253649285
29-01-2022,1.9318503045984223
30-01-2022,1.8644795369654041
31-01-2022,2.0792635941596647
01-02-2022,1.6754618864912654
02-02-2022,1.4723903195984869
03-02-2022,2.2085257467494657
04-02-2022,2.2693708923728497
05-02-2022,1.9481381809597438
06-02-2022,2.407060556290483
07-02-2022,2.2762385682496475
08-02-2022,2.4126128925310693
09-02-2022,3.3384540167869465
10-02-2022,2.7993582362755554
11-02-2022,2.2983558299845455
12-02-2022,1.765420565444067
13-02-2022,1.9068790196784127
14-02-2022,2.0032414401025274
15-02-2022,1.675551338818087
16-02-2022,1.6550534466053641
17-02-2022,1.4573484881825034
18-02-2022,1.2487297507498423
19-02-2022,1.1074026593721138
20-02-2022,1.547217579220508
21-02-2022,1.3203451264498163
22-02-2022,1.2297301289627136
23-02-2022,1.4379256761086783
24-02-2022,1.7188862035469725
25-02-2022,1.2033402731505094
26-02-2022,1.2764090405252013
27-02-2022,1.3684097470138772
28-02-2022,3.0317204862554528
01-03-2022,4.471351581439927
02-03-2022,3.2574576801892183
03-03-2022,2.39640508307189
04-03-2022,1.9558814912238758
05-03-2022,1.78337931973625
06-03-2022,1.6923979542464398
07-03-2022,1.5994353864014006
08-03-2022,1.7216126272303736
09-03-2022,1.7674355071120613
10-03-2022,1.707578222373597
11-03-2022,1.3693125575611913
12-03-2022,1.2686210681806074
13-03-2022,1.5414436085754752
14-03-2022,1.4571633463099523
15-03-2022,1.4974235563026448
16-03-2022,1.542907056295107
17-03-2022,1.6604875282007732
18-03-2022,1.3888160351677725
19-03-2022,1.2767561846652749
20-03-2022,1.5008529445889425
21-03-2022,1.7350485133462785
22-03-2022,1.7330119358376224
23-03-2022,1.877242561746211
24-03-2022,1.968806357517347
25-03-2022,1.5779794588276865
26-03-2022,1.5330401183397053
28-03-2022,1.7460443296680463
29-03-2022,1.6502536735030737
30-03-2022,1.93400451305947
31-03-2022,2.763887606136267
01-04-2022,3.1539757165759656
02-04-2022,2.3657053311005916
03-04-2022,2.143880839134742
04-04-2022,2.098186429721459
05-04-2022,1.8391756733464901
06-04-2022,1.6766255469930684
07-04-2022,1.619750285926272
08-04-2022,1.848683550572216
09-04-2022,1.4861614570277468
10-04-2022,1.350215697290237
11-04-2022,1.5586888460444703
12-04-2022,1.5358329961388941
13-04-2022,1.7391232106433365
14-04-2022,1.691605922679776
15-04-2022,1.3993108889802168
16-04-2022,1.1515377817213797
17-04-2022,1.0392541153471329
18-04-2022,1.3716838455133618
19-04-2022,1.4095780862242417
20-04-2022,1.2921434664159142
21-04-2022,1.60831180509694
22-04-2022,1.6823527898654593
23-04-2022,1.3856795303097564
24-04-2022,1.2001673646150943
25-04-2022,1.809251537210822
26-04-2022,1.6328768516556291
27-04-2022,1.5102990682936583
28-04-2022,1.620828302252951
29-04-2022,1.8557312610628949
