Timestamp,blocks-size
26/07/2021,356262.687821
27/07/2021,356435.350901
28/07/2021,356620.439862
29/07/2021,356779.797033
30/07/2021,356943.395109
31/07/2021,357097.583445
01/08/2021,357225.495805
02/08/2021,357345.534188
03/08/2021,357527.27294
04/08/2021,357687.067276
05/08/2021,357847.449786
06/08/2021,358001.545754
07/08/2021,358166.416864
08/08/2021,358297.66694
09/08/2021,358425.878441
10/08/2021,358597.178472
11/08/2021,358760.575738
12/08/2021,358923.618005
13/08/2021,359078.930183
14/08/2021,359255.550962
15/08/2021,359380.992479
16/08/2021,359529.874091
17/08/2021,359708.715967
18/08/2021,359904.97919
19/08/2021,360073.64322
20/08/2021,360245.297393
21/08/2021,360429.618841
22/08/2021,360572.254197
23/08/2021,360710.403065
24/08/2021,360893.540572
25/08/2021,361068.087163
26/08/2021,361221.67933
27/08/2021,361370.5155
28/08/2021,361519.99761
29/08/2021,361651.722897
30/08/2021,361784.353263
31/08/2021,361943.600179
01/09/2021,362107.936699
02/09/2021,362279.982314
03/09/2021,362467.41648
04/09/2021,362655.26885
05/09/2021,362792.590856
06/09/2021,362925.935159
07/09/2021,363112.965484
08/09/2021,363287.712841
09/09/2021,363447.40401
10/09/2021,363610.935244
11/09/2021,363773.308701
12/09/2021,363933.368107
13/09/2021,364056.395452
14/09/2021,364222.773818
15/09/2021,364397.236763
16/09/2021,364586.570723
17/09/2021,364791.758459
18/09/2021,364971.38321
19/09/2021,365119.504514
20/09/2021,365242.689427
21/09/2021,365441.598501
22/09/2021,365591.903795
23/09/2021,365757.391889
24/09/2021,365925.222661
25/09/2021,366102.669668
26/09/2021,366224.605392
27/09/2021,366351.290098
28/09/2021,366514.639659
29/09/2021,366694.919609
30/09/2021,366844.687105
01/10/2021,367058.789746
02/10/2021,367232.114234
03/10/2021,367409.342738
04/10/2021,367545.888898
05/10/2021,367728.116901
06/10/2021,367937.17217
07/10/2021,368093.778088
08/10/2021,368295.529342
09/10/2021,368470.584267
10/10/2021,368664.011394
11/10/2021,368804.230653
12/10/2021,368989.244349
13/10/2021,369165.13113
14/10/2021,369352.105396
15/10/2021,369535.590688
16/10/2021,369718.635147
17/10/2021,369890.901353
18/10/2021,370035.149167
19/10/2021,370214.94495
20/10/2021,370416.660376
21/10/2021,370592.448872
22/10/2021,370816.396818
23/10/2021,370999.896452
24/10/2021,371153.453656
25/10/2021,371281.628898
26/10/2021,371482.460603
27/10/2021,371664.317731
28/10/2021,371837.745735
29/10/2021,372029.622
30/10/2021,372212.031667
31/10/2021,372364.999091
01/11/2021,372714.992153
02/11/2021,372912.577924
03/11/2021,373102.702964
04/11/2021,373289.536669
05/11/2021,373482.066607
06/11/2021,373624.23563
07/11/2021,373775.017165
08/11/2021,373947.810109
09/11/2021,374171.993285
10/11/2021,374375.2359
11/11/2021,374569.589311
12/11/2021,374748.743936
13/11/2021,374897.108419
14/11/2021,375035.06049
15/11/2021,375239.217164
16/11/2021,375428.120573
17/11/2021,375632.644903
18/11/2021,375815.154429
19/11/2021,375989.960057
20/11/2021,376142.08331
21/11/2021,376289.860176
22/11/2021,376458.979888
23/11/2021,376615.321105
24/11/2021,376810.865339
25/11/2021,376972.758719
26/11/2021,377149.956881
27/11/2021,377280.85516
28/11/2021,377416.329402
29/11/2021,377590.324783
30/11/2021,377757.062005
01/12/2021,377949.780397
02/12/2021,378182.541396
03/12/2021,378364.544763
04/12/2021,378534.251417
05/12/2021,378736.997418
06/12/2021,378925.334805
07/12/2021,379110.954978
08/12/2021,379271.134595
09/12/2021,379487.837864
10/12/2021,379647.471945
11/12/2021,379781.656938
12/12/2021,379902.942708
13/12/2021,380071.678054
14/12/2021,380242.014234
15/12/2021,380438.763648
16/12/2021,380585.50008
17/12/2021,380770.786294
18/12/2021,380923.246025
19/12/2021,381040.7476
20/12/2021,381220.72807
21/12/2021,381399.38209
22/12/2021,381577.770192
23/12/2021,381748.775169
24/12/2021,381935.96201
25/12/2021,382106.846865
26/12/2021,382238.913874
27/12/2021,382420.725061
28/12/2021,382617.981662
29/12/2021,382821.24293
30/12/2021,382992.583467
31/12/2021,383200.322271
01/01/2022,383320.2473
02/01/2022,383444.821657
03/01/2022,383610.974567
04/01/2022,383786.674448
05/01/2022,383972.071473
06/01/2022,384145.29092
07/01/2022,384323.74385
08/01/2022,384471.666173
09/01/2022,384602.617937
10/01/2022,384782.929072
11/01/2022,384958.045662
12/01/2022,385136.326251
13/01/2022,385306.447197
14/01/2022,385489.365415
15/01/2022,385631.172152
16/01/2022,385765.979438
17/01/2022,385945.365248
18/01/2022,386109.953529
19/01/2022,386282.595959
20/01/2022,386456.139918
21/01/2022,386644.963484
22/01/2022,386828.825605
23/01/2022,386965.2668
24/01/2022,387147.677736
25/01/2022,387310.781397
26/01/2022,387472.001551
27/01/2022,387637.773062
28/01/2022,387821.424816
29/01/2022,387976.671473
30/01/2022,388129.739587
31/01/2022,388333.31385
01/02/2022,388539.286748
02/02/2022,388721.480925
03/02/2022,388895.620518
04/02/2022,389053.13681
05/02/2022,389223.244502
06/02/2022,389392.567777
07/02/2022,389558.418856
08/02/2022,389753.943558
09/02/2022,389951.903243
10/02/2022,390156.113107
11/02/2022,390372.647476
12/02/2022,390615.916703
13/02/2022,390759.453112
14/02/2022,390921.557173
15/02/2022,391115.559403
16/02/2022,391281.273696
17/02/2022,391449.79518
18/02/2022,391623.314563
19/02/2022,391780.055535
20/02/2022,391910.25491
21/02/2022,392070.752423
22/02/2022,392237.363188
23/02/2022,392393.251473
24/02/2022,392566.610715
25/02/2022,392740.030453
26/02/2022,392885.683708
27/02/2022,393024.484757
28/02/2022,393204.549941
01/03/2022,393412.394848
02/03/2022,393618.98918
03/03/2022,393807.182135
04/03/2022,393990.386158
05/03/2022,394137.759364
06/03/2022,394277.995493
07/03/2022,394452.910471
08/03/2022,394636.727794
09/03/2022,394809.079106
10/03/2022,394995.073894
11/03/2022,395164.991799
12/03/2022,395311.807695
13/03/2022,395446.596177
14/03/2022,395619.709207
15/03/2022,395791.032092
16/03/2022,395978.943351
17/03/2022,396165.939536
18/03/2022,396349.128225
19/03/2022,396509.664403
20/03/2022,396644.967374
21/03/2022,396814.273183
22/03/2022,396980.862726
23/03/2022,397163.10907
24/03/2022,397333.541943
25/03/2022,397533.805508
26/03/2022,397681.999486
28/03/2022,397824.893642
29/03/2022,398022.39193
30/03/2022,398199.765366
31/03/2022,398378.016454
01/04/2022,398554.155449
02/04/2022,398747.008884
03/04/2022,398922.536855
04/04/2022,399069.047406
05/04/2022,399254.426819
06/04/2022,399424.910882
07/04/2022,399595.179688
08/04/2022,399771.396826
09/04/2022,399935.443484
10/04/2022,400081.946479
11/04/2022,400216.86739
12/04/2022,400395.801289
