Timestamp,transaction-fees
10/03/2022,11.0320505
11/03/2022,7.88415265999999
12/03/2022,6.7718509
13/03/2022,10.31167024
14/03/2022,9.8162698
15/03/2022,10.22509539
16/03/2022,10.5089065899999
17/03/2022,10.5948840199999
18/03/2022,8.04584387
19/03/2022,6.45894379999999
20/03/2022,9.49009237999999
21/03/2022,10.8074481
22/03/2022,10.8268843899999
23/03/2022,11.3757842699999
24/03/2022,12.9088354399999
25/03/2022,8.18559819999999
26/03/2022,7.47699297
28/03/2022,10.8151681199999
29/03/2022,9.959339
30/03/2022,11.1727140799999
31/03/2022,16.59895385
01/04/2022,19.62864741
02/04/2022,12.94782855
03/04/2022,10.43589597
04/04/2022,12.55104004
05/04/2022,10.88124183
06/04/2022,10.2908655899999
07/04/2022,10.0396813499999
08/04/2022,11.47128685
09/04/2022,8.1504687
10/04/2022,6.82969558
11/04/2022,10.5072806899999
12/04/2022,10.71457582
13/04/2022,11.86276116
14/04/2022,11.06124096
15/04/2022,8.86315486999999
16/04/2022,6.42693664999999
17/04/2022,5.34164711999999
18/04/2022,8.51632094
19/04/2022,9.36977033
20/04/2022,8.89620912999999
21/04/2022,10.8725915899999
22/04/2022,10.96864828
23/04/2022,8.20315896999999
24/04/2022,6.72174897
25/04/2022,12.81894807
26/04/2022,11.3077777599999
27/04/2022,11.16491931
28/04/2022,11.27300063
29/04/2022,13.6252241199999
