Timestamp,cost-per-transaction
22/11/2021,169.27541547556956
23/11/2021,190.64313000130434
24/11/2021,167.41401626241498
25/11/2021,159.2016591130787
26/11/2021,204.56770547560816
27/11/2021,223.55152526771442
28/11/2021,173.02406448257474
29/11/2021,166.03773141280888
30/11/2021,174.48763931607877
01/12/2021,178.84566161053905
02/12/2021,205.70307641591322
03/12/2021,190.4733642332704
04/12/2021,241.8248778748037
05/12/2021,186.61537744751092
06/12/2021,172.31210991307864
07/12/2021,199.73144723569362
08/12/2021,178.7508358429118
09/12/2021,175.1729715034115
10/12/2021,204.08472904671834
11/12/2021,203.2450262081489
12/12/2021,156.97317700039733
13/12/2021,160.45686272232786
14/12/2021,153.71082672497843
15/12/2021,139.1368911042481
16/12/2021,170.78603849985745
17/12/2021,156.14225427966983
18/12/2021,214.62109521458677
19/12/2021,159.33429271028484
20/12/2021,157.3469468211031
21/12/2021,158.73916142236115
22/12/2021,161.83474411565723
23/12/2021,187.4596046652668
24/12/2021,226.70079482914844
25/12/2021,214.8352347385138
26/12/2021,190.98339789642992
27/12/2021,163.36324912506586
28/12/2021,159.08164754420895
29/12/2021,144.21580630024454
30/12/2021,166.00270521956625
31/12/2021,268.41480006018503
01/01/2022,243.64656614122063
02/01/2022,178.71216813901907
03/01/2022,157.6633058325798
04/01/2022,160.65477703878116
05/01/2022,152.12299478748915
06/01/2022,150.1572295961372
07/01/2022,168.7112194938363
08/01/2022,176.3944226675779
09/01/2022,141.0881907091524
10/01/2022,150.5806490768459
11/01/2022,138.32120666183525
12/01/2022,180.684821510692
13/01/2022,157.60336601914577
14/01/2022,192.15421087503773
15/01/2022,219.59750340796487
16/01/2022,169.53373628561536
17/01/2022,136.29482720323037
18/01/2022,169.6173635982046
19/01/2022,170.2637073975375
20/01/2022,121.09128204747027
21/01/2022,120.30033161094138
22/01/2022,154.34920110359883
23/01/2022,124.48172766981403
24/01/2022,132.3406865103343
25/01/2022,118.68902496688483
26/01/2022,118.11063882971911
27/01/2022,136.55153646410707
28/01/2022,154.45132383939176
29/01/2022,171.43894745085487
30/01/2022,129.5309488885183
31/01/2022,138.00498560292743
01/02/2022,132.12290601322186
02/02/2022,128.6140040741117
03/02/2022,128.4354130182667
04/02/2022,121.73739477654608
05/02/2022,186.96358645287276
06/02/2022,142.31116208863676
07/02/2022,153.83621287036038
08/02/2022,149.1479237483059
09/02/2022,159.60862632959606
10/02/2022,152.7601412964372
11/02/2022,219.22262247231487
12/02/2022,202.02220475858823
13/02/2022,164.94887948718699
14/02/2022,177.3718948641572
15/02/2022,161.78731592385748
16/02/2022,166.3503556087555
17/02/2022,131.15154618118422
18/02/2022,170.43112114165922
19/02/2022,175.40115481105204
20/02/2022,126.47987816155161
21/02/2022,140.91172571137008
22/02/2022,143.91710934435542
23/02/2022,117.49835094241264
24/02/2022,126.77428317044841
25/02/2022,141.44569895676358
26/02/2022,157.21054715606192
27/02/2022,141.05921645513305
28/02/2022,160.43177724595222
01/03/2022,134.43077519063505
02/03/2022,152.30039648016708
03/03/2022,138.62566744569853
04/03/2022,137.25674959360114
05/03/2022,156.18155828387103
06/03/2022,140.29395568292895
07/03/2022,141.57288510298898
08/03/2022,133.00467522050386
09/03/2022,139.62169866886563
10/03/2022,135.63515438289582
11/03/2022,170.70658455438513
12/03/2022,179.93501243774685
13/03/2022,143.99373218996132
14/03/2022,130.43491924766118
15/03/2022,142.93025002002247
16/03/2022,147.4778726199178
17/03/2022,141.43408331860388
18/03/2022,168.67031647759651
19/03/2022,191.63639462498764
20/03/2022,152.78058243115785
21/03/2022,150.76950980201315
22/03/2022,146.804778613094
23/03/2022,149.010699486914
24/03/2022,150.51114946157725
25/03/2022,193.67139970476342
26/03/2022,171.22775427665565
28/03/2022,162.09415847722192
29/03/2022,157.97930231103615
30/03/2022,147.98264064698427
31/03/2022,147.09637617241398
01/04/2022,144.1629969915852
02/04/2022,158.27582769610422
03/04/2022,180.52172953649088
04/04/2022,167.23149755912206
05/04/2022,157.0463386277196
06/04/2022,156.35711678950182
07/04/2022,142.38666031678375
08/04/2022,138.1357984489892
09/04/2022,175.86786093834667
10/04/2022,174.21757430615224
11/04/2022,129.42218744473814
12/04/2022,138.46214056695712
13/04/2022,129.74150584473915
14/04/2022,134.08913061833124
15/04/2022,157.2997178069217
16/04/2022,151.17148683894553
17/04/2022,201.67903587777695
18/04/2022,136.1684932892068
19/04/2022,117.91261666183496
20/04/2022,146.42466043050865
21/04/2022,157.5669224472458
22/04/2022,131.69004921356634
23/04/2022,173.402484036043
24/04/2022,192.06343365732326
25/04/2022,145.23233824155415
26/04/2022,128.94119898696437
27/04/2022,147.7170002097679
28/04/2022,120.15068543140863
29/04/2022,129.98997856922134
