Timestamp,cost-per-transaction-percent
24/10/2021,1.810628304255568
25/10/2021,1.3196200122761577
26/10/2021,1.225653963205646
27/10/2021,0.9618344583439257
28/10/2021,0.8552984931037702
29/10/2021,0.7527342122955718
30/10/2021,1.996445115518967
31/10/2021,1.745091762359948
31/10/2021,0.7961824686016133
01/11/2021,0.7373219000464528
02/11/2021,0.8095005567293707
03/11/2021,1.1694464836619738
04/11/2021,0.9424608725465322
05/11/2021,2.1533641119338527
06/11/2021,2.4477076009616803
07/11/2021,0.7278603555609396
08/11/2021,0.7735246272322676
09/11/2021,0.9438555435819233
10/11/2021,1.2465191645847602
11/11/2021,0.920602311047223
12/11/2021,2.2885109349378787
13/11/2021,2.99106543458485
14/11/2021,1.1069978496724988
15/11/2021,0.5583570002653088
16/11/2021,0.7556768693992278
17/11/2021,0.5270621485390243
18/11/2021,0.8210049738743335
19/11/2021,1.8698480862780686
20/11/2021,1.9341943237340624
21/11/2021,0.7308086933843565
22/11/2021,0.7835917729851745
23/11/2021,1.0024559602860488
24/11/2021,0.5371648270745781
25/11/2021,0.3987397352788328
26/11/2021,1.9943279808530054
27/11/2021,2.5472651876122616
28/11/2021,0.6922935835615934
29/11/2021,0.8093425384141679
30/11/2021,0.5815859118218542
01/12/2021,0.729401901480378
02/12/2021,1.003562322850097
03/12/2021,0.63732080328426
04/12/2021,1.5208781756765053
05/12/2021,0.7014160496369506
06/12/2021,0.7463751734519414
07/12/2021,0.8832274971719798
08/12/2021,0.6732881558955338
09/12/2021,1.0230286505835753
11/12/2021,3.422908625800778
12/12/2021,0.8998737924595192
13/12/2021,0.9503439653586031
14/12/2021,1.1720573864337487
15/12/2021,0.8269441588170883
16/12/2021,0.9032083597300831
17/12/2021,1.2645920322862803
18/12/2021,3.7358555125782806
19/12/2021,0.8211632311709101
21/12/2021,0.9689526420102462
22/12/2021,0.768330953968715
24/12/2021,0.8723886763747217
25/12/2021,2.907976003271442
26/12/2021,1.185241931752149
27/12/2021,0.9326602656026929
28/12/2021,0.7024488459421097
29/12/2021,0.7861055008959621
30/12/2021,0.5501740415675545
31/12/2021,2.2277402636325636
01/01/2022,3.3197325387555
02/01/2022,1.4586246824150697
03/01/2022,0.6850947735223047
04/01/2022,1.0611944855513256
05/01/2022,0.6714301089780983
06/01/2022,0.6682109375142183
07/01/2022,2.1063977985444295
08/01/2022,2.16243761521516
09/01/2022,0.8783704937782084
10/01/2022,0.8284631446563222
11/01/2022,0.897612673606661
12/01/2022,1.2012821781270597
13/01/2022,1.0584042728569587
14/01/2022,2.916336116445004
15/01/2022,3.9156155418868925
16/01/2022,1.2099388077049618
17/01/2022,1.0417559471715123
18/01/2022,0.7446336312313653
19/01/2022,0.9516773546206846
20/01/2022,0.36607620711881356
21/01/2022,0.5729297134568931
22/01/2022,1.2250058160310793
23/01/2022,0.48042138282244884
24/01/2022,0.7320316139262589
25/01/2022,0.6636353343543038
26/01/2022,0.5626874395075285
27/01/2022,0.8691248552446277
28/01/2022,0.7441577108750587
29/01/2022,0.5496756382532925
30/01/2022,0.6979003889244624
31/01/2022,0.46473794536784613
01/02/2022,1.3292692583730081
02/02/2022,0.9081996759079686
03/02/2022,0.7885127353304563
04/02/2022,0.9766945647231228
05/02/2022,2.3027258010767255
06/02/2022,0.6926402832647406
07/02/2022,0.7410752647963177
08/02/2022,1.0737833793586034
09/02/2022,0.7644868579914851
10/02/2022,0.6270043462888625
11/02/2022,2.2197678067420235
12/02/2022,3.118199333941712
13/02/2022,1.0925252313496092
14/02/2022,0.809386206451249
15/02/2022,1.1550805644802684
16/02/2022,1.1407181356275884
17/02/2022,0.8378141019256654
18/02/2022,2.3172793765257587
19/02/2022,2.3956839380140256
20/02/2022,0.7440213704362159
21/02/2022,1.0401958714458963
22/02/2022,1.1982913151930876
23/02/2022,0.4946829908502387
24/02/2022,0.6190985144602552
25/02/2022,1.4098834600917756
26/02/2022,1.8001706200324123
27/02/2022,0.6320158000273084
28/02/2022,0.6531048091041726
01/03/2022,0.7118897695532662
02/03/2022,0.8932474741797055
03/03/2022,0.6399243340165324
04/03/2022,1.9231311653690712
05/03/2022,2.6483774319895277
06/03/2022,0.7846465190224218
07/03/2022,0.9240432769435586
08/03/2022,0.5853089677549579
09/03/2022,0.7508453602362718
10/03/2022,0.6553198708429123
11/03/2022,2.7069058233509766
12/03/2022,2.6354808178424367
13/03/2022,1.195134715810211
14/03/2022,0.9705329021209816
15/03/2022,0.8746664680539429
16/03/2022,0.6205367976389519
17/03/2022,0.6262688460776067
18/03/2022,1.8345788221366
19/03/2022,3.136534156108222
20/03/2022,0.6310791071505776
21/03/2022,0.8951983226414608
22/03/2022,0.9786240757878689
23/03/2022,0.9228932074615487
24/03/2022,0.585138339476212
25/03/2022,2.4185155533351805
26/03/2022,0.9216676500365354
28/03/2022,0.6739663041638997
29/03/2022,0.6099265686324364
30/03/2022,0.773076377597295
31/03/2022,0.5316543956901768
01/04/2022,0.6378993660357277
02/04/2022,1.621738823817661
03/04/2022,1.9756996388715233
04/04/2022,0.9336456446488007
05/04/2022,1.049492927670216
06/04/2022,0.8635234109021951
07/04/2022,0.8745258515115824
08/04/2022,1.161053096462771
09/04/2022,2.0209420845282766
10/04/2022,2.027729897433622
11/04/2022,0.6958276289850097
12/04/2022,1.0874619033436965
13/04/2022,0.9704477097511168
14/04/2022,0.581200509872179
15/04/2022,1.5977840572069233
16/04/2022,1.9181687770223002
17/04/2022,3.353860739498516
18/04/2022,1.0284203047689064
19/04/2022,0.8583699557323503
20/04/2022,0.7759615980354618
21/04/2022,0.482592798129348
22/04/2022,1.1322275077562334
23/04/2022,3.0760187990710737
24/04/2022,2.4464153282832664
25/04/2022,1.0730292406168822
26/04/2022,0.7689297748405941
27/04/2022,1.0236195305468292
28/04/2022,0.6986645565374555
29/04/2022,0.7543618015466184
