Timestamp,n-payments-per-block
04/12/2021,3487.12650602409
05/12/2021,3901.76744186046
06/12/2021,4559.22727272727
07/12/2021,3775.67857142857
08/12/2021,4203.05521472392
09/12/2021,4563.14102564102
10/12/2021,3895.37086092715
11/12/2021,3934.6
12/12/2021,4626.05673758865
13/12/2021,4388.32432432432
14/12/2021,4811.37588652482
15/12/2021,5600.13913043478
16/12/2021,4275.72483221476
17/12/2021,4672.5
18/12/2021,3636.22818791946
19/12/2021,4464.61111111111
20/12/2021,4472.31055900621
21/12/2021,4668.5
22/12/2021,4773.27631578947
23/12/2021,4422.2715231788
24/12/2021,3877.47619047619
25/12/2021,4198.21641791044
26/12/2021,4492.91216216216
27/12/2021,5226.72388059701
28/12/2021,4962.06206896551
29/12/2021,5667.13445378151
30/12/2021,4634.91946308724
31/12/2021,2959.42441860465
01/01/2022,3323.30379746835
02/01/2022,4368.87142857142
03/01/2022,4445.38775510204
04/01/2022,4532.01333333333
05/01/2022,4687.60273972602
06/01/2022,4702.17142857142
07/01/2022,4079.95138888888
08/01/2022,4027.97163120567
09/01/2022,4529.5352112676
10/01/2022,4260.70253164556
11/01/2022,4708.42446043165
12/01/2022,3803.19553072625
13/01/2022,4271.37106918239
14/01/2022,3714.9156626506
15/01/2022,3264.10285714285
16/01/2022,3877.31055900621
17/01/2022,4756.72794117647
18/01/2022,3819.31791907514
19/01/2022,4063.52071005917
20/01/2022,5452.78358208955
21/01/2022,4949.29850746268
22/01/2022,3949.75177304964
23/01/2022,4417.69333333333
24/01/2022,4214.93421052631
25/01/2022,4898.38461538461
26/01/2022,4898.85496183206
27/01/2022,4419.88961038961
28/01/2022,4011.35570469798
29/01/2022,3783.30821917808
30/01/2022,4579.31468531468
31/01/2022,4428.15584415584
01/02/2022,4369.20915032679
02/02/2022,4577.72789115646
03/02/2022,5098.1
04/02/2022,5650.31932773109
05/02/2022,3642.90384615384
06/02/2022,4759.1544117647
07/02/2022,4393.88311688311
08/02/2022,4598.97857142857
09/02/2022,4556.34013605442
10/02/2022,4623.6690140845
11/02/2022,3457.75401069518
12/02/2022,3678.70886075949
13/02/2022,4069.40522875817
14/02/2022,3788.94285714285
15/02/2022,4251.32051282051
16/02/2022,4189.6050955414
17/02/2022,5052.82089552238
18/02/2022,3857.83892617449
19/02/2022,3799.25694444444
20/02/2022,4853.19512195121
21/02/2022,4200.8947368421
22/02/2022,4095.81333333333
23/02/2022,5079.61363636363
24/02/2022,5179.49253731343
25/02/2022,4676.456
26/02/2022,4399.71323529411
27/02/2022,4467.41558441558
28/02/2022,4424.4074074074
01/03/2022,5297.9044117647
02/03/2022,4785.47297297297
03/03/2022,4934.59712230215
04/03/2022,5095.90243902439
05/03/2022,4244.84732824427
06/03/2022,4369.58108108108
07/03/2022,4402.81081081081
08/03/2022,4977.81159420289
09/03/2022,4723.46896551724
10/03/2022,4835.26811594202
11/03/2022,3811.42948717948
12/03/2022,3702.19205298013
13/03/2022,4204.61437908496
14/03/2022,4801.62589928057
15/03/2022,4577.6
16/03/2022,4697.3144654088
17/03/2022,4936.67132867132
18/03/2022,4144.24516129032
19/03/2022,3663.0974025974
20/03/2022,4259.32679738562
21/03/2022,4449.84563758389
22/03/2022,4553.45517241379
23/03/2022,4662.74825174825
24/03/2022,4775.98076923076
25/03/2022,3760.73913043478
26/03/2022,4517.06870229007
28/03/2022,4416.59119496855
29/03/2022,4629.41721854304
30/03/2022,4933.81481481481
31/03/2022,5109.16666666666
01/04/2022,5337.12056737588
02/04/2022,4967.8
03/04/2022,4324.52517985611
04/04/2022,4422.93037974683
05/04/2022,4707.75862068965
06/04/2022,4408.13333333333
07/04/2022,4879.19565217391
08/04/2022,5180
09/04/2022,3972.43790849673
10/04/2022,3888.86428571428
11/04/2022,5072.15328467153
12/04/2022,4475.73202614379
13/04/2022,4850.12142857142
14/04/2022,4874.99275362318
15/04/2022,4273.56962025316
16/04/2022,4566.94776119403
17/04/2022,3421.61212121212
18/04/2022,4632.76865671641
19/04/2022,5592.79838709677
20/04/2022,4418.03125
21/04/2022,4226.72189349112
22/04/2022,5013.55555555555
23/04/2022,3850.0736196319
24/04/2022,3449.04678362573
25/04/2022,4175.11111111111
26/04/2022,4881.01428571428
27/04/2022,4131.26470588235
28/04/2022,5239.97727272727
29/04/2022,4916.32666666666
